9932666;8181650;6714479;487891;1528196;"10.20.0"
9705352;8237187;6638256;487891;1544588;"10.2.3"
9705352;8237187;6638256;487891;1544588;"10.2.2"
9705352;8237187;6638256;487891;1544588;"10.2.1"
9705352;8237187;6638256;487891;1544588;"10.2.0"
9932666;8181650;6714479;487891;1528196;"10.19.0"
9932666;8181650;6714479;487891;1528196;"10.18.1"
9932666;8181650;6714479;487891;1528196;"10.18.0"
9932666;8181650;6714479;487891;1528196;"10.17.0"
9932666;8181650;6758497;487891;1528196;"10.16.0"
9915984;8181650;6779475;487891;1528196;"10.15.2"
9915984;8181650;6779475;487891;1528196;"10.15.1"
9915984;8181650;6779475;487891;1528196;"10.15.0"
9915984;8199975;6779475;487891;1528196;"10.14.0"
9915984;8212779;6742386;487891;1528196;"10.13.2"
9915984;8212779;6742386;487891;1528196;"10.13.0"
9915984;8242337;6742386;487891;1528196;"10.12.4"
9915984;8242337;6742386;487891;1528196;"10.12.3"
9915984;8242337;6742386;487891;1528196;"10.12.2"
9915984;8242337;6742386;487891;1528196;"10.12.1"
9915984;8242337;6742386;487891;1528196;"10.12.0"
9915984;8242337;6742386;487891;1528196;"10.11.0"
9915984;8314598;6742386;487891;1528196;"10.10.0"
9432800;8217536;6638256;487891;1544588;"10.1.0"
9393767;8215784;6638256;487891;1544588;"10.0.2"
9393767;8215784;6638256;487891;1544588;"10.0.1"
9393767;8215784;6638256;487891;1544588;"10.0.0"
